UserID,Rating,Date,Year,Title
302,3,2002-11-05,2001,Jimmy Neutron: Boy Genius
302,3,2003-04-28,2002,Stuart Little 2
302,3,2004-01-27,1995,Braveheart
302,4,2002-12-10,1999,American Beauty
302,3,2004-06-02,2000,Pay It Forward
302,4,2003-02-12,2001,Serendipity
302,4,2004-06-02,2000,The Family Man
302,3,2004-12-12,1984,Sixteen Candles
302,2,2004-10-26,2002,About Schmidt
302,3,2004-01-27,2003,Alex and Emma
302,1,2002-05-10,2000,The Perfect Storm
302,4,2004-06-02,1990,Ghost
302,4,2004-12-25,2004,Shrek 2
302,4,2004-06-02,1993,Sleepless in Seattle
302,2,2005-10-31,2004,Sideways
302,3,2003-01-08,2002,Men in Black II
302,3,2002-12-10,2001,America's Sweethearts
302,4,2005-08-16,1991,The Commitments
302,3,2004-01-02,2003,A Guy Thing
302,5,2002-05-10,1992,Reservoir Dogs
302,2,2002-10-29,2001,Lord of the Rings: The Fellowship of the Ring
302,2,2005-10-31,2004,Napoleon Dynamite
302,3,2003-04-23,2001,Joy Ride
302,5,2005-10-31,1989,When Harry Met Sally
302,4,2004-08-30,2003,Pirates of the Caribbean: The Curse of the Black Pearl
302,4,2002-12-10,2001,Training Day
302,2,2002-12-05,2001,Bojangles
302,4,2004-03-21,2003,Freaky Friday
302,4,2002-12-10,2001,Spy Kids
302,3,2005-08-18,2004,Ray
302,4,2002-06-01,1997,Liar Liar
302,4,2004-06-01,1996,Soul of the Game
302,3,2002-12-10,2001,Rush Hour 2
302,3,2005-10-31,2004,The Bourne Supremacy
302,4,2003-11-26,1991,Robin Hood: Prince of Thieves
304,4,2005-05-24,2003,Elf
304,4,2005-03-29,2004,Ray
304,5,2004-12-29,1984,This Is Spinal Tap
304,3,2005-05-24,2004,50 First Dates
304,1,2005-06-05,2004,The Life Aquatic with Steve Zissou
304,3,2004-12-29,1991,Hook
304,2,2004-12-29,2004,Eternal Sunshine of the Spotless Mind
304,5,2004-12-29,1994,Clerks
304,5,2004-12-29,1975,The Rocky Horror Picture Show
304,4,2004-12-29,1987,Planes
304,3,2005-05-24,2003,S.W.A.T.
304,5,2004-12-29,1992,Reservoir Dogs
304,3,2004-12-29,2003,X2: X-Men United
304,4,2004-12-29,1995,The American President
304,2,2005-05-24,2004,Napoleon Dynamite
304,4,2004-12-29,2000,High Fidelity
304,5,2004-12-29,1983,Monty Python's The Meaning of Life: Special Edition
304,4,2005-05-24,2002,Road to Perdition
304,5,2005-01-07,2004,Shrek 2
304,4,2004-12-29,2000,The Perfect Storm
304,4,2005-05-24,2003,The Last Samurai
304,5,2004-12-29,1993,Rudy
304,4,2005-02-14,2001,Justice League: Justice on Trial
304,2,2005-05-24,2004,Along Came Polly
304,3,2005-05-24,1978,Superman: The Movie
304,3,2004-12-29,2000,The Family Man
304,5,2005-04-01,1992,Forever Young
304,2,2005-05-24,2004,Man on Fire
304,5,2004-12-29,1993,Grumpy Old Men
304,3,2004-12-29,2003,The Matrix: Reloaded
304,1,2004-12-29,2001,The Wedding Planner
304,4,2004-12-29,2003,Bruce Almighty
304,4,2005-02-07,1988,Dirty Rotten Scoundrels
304,3,2005-04-01,2002,The Sum of All Fears
304,4,2005-04-01,1999,The Mummy
304,4,2004-12-29,1993,Sleepless in Seattle
304,3,2004-12-29,2001,Evolution
304,4,2004-12-29,1999,10 Things I Hate About You
304,5,2004-12-29,1981,History of the World: Part 1
304,3,2005-05-24,2003,The Italian Job
304,4,2005-02-07,1994,The Lion King: Special Edition
304,3,2004-12-29,1999,American Beauty
304,3,2005-04-01,1994,Speed
304,5,2004-12-29,1991,Regarding Henry
304,3,2005-05-24,2004,Blade: Trinity
304,4,2004-12-29,2002,Frida
304,4,2004-12-29,1992,The Hand that Rocks the Cradle
304,4,2004-12-29,2000,Little Nicky
304,4,2004-12-29,1997,The Full Monty
304,4,2004-12-29,1987,Moonstruck
304,3,2005-05-24,2003,Secondhand Lions
304,3,2005-05-24,2004,Kill Bill: Vol. 2
304,5,2004-12-29,1991,The Addams Family
304,4,2004-12-29,1986,Aliens: Collector's Edition
304,4,2004-12-29,2000,What Women Want
304,5,2004-12-29,1983,National Lampoon's Vacation
304,3,2004-12-29,2004,The Bourne Supremacy
304,4,2004-12-29,1994,Ed Wood
304,1,2005-06-28,2004,Finding Neverland
304,4,2005-05-24,1998,Elizabeth
304,5,2004-12-29,1997,Chasing Amy
304,5,2004-12-29,1999,Dogma
304,4,2004-12-29,2000,Pay It Forward
304,3,2004-12-29,2003,Bad Boys II
304,3,2004-12-29,1993,The Vanishing
304,5,2004-12-29,1975,Jaws
304,4,2004-12-29,1982,The Toy
304,3,2005-05-24,2003,Pirates of the Caribbean: The Curse of the Black Pearl
304,2,2004-12-29,1995,Ace Ventura: When Nature Calls
304,4,2004-12-29,1981,Porky's
304,5,2004-12-29,1939,The Wizard of Oz: Collector's Edition
305,5,2004-12-19,2003,Finding Nemo (Widescreen)
305,5,2005-05-12,1998,Fear and Loathing in Las Vegas
305,4,2005-01-19,2004,Shrek 2
305,5,2004-12-04,1987,Evil Dead 2: Dead by Dawn
305,5,2004-12-04,1996,Bottle Rocket
305,4,2005-01-23,1998,Lock
305,1,2005-01-19,1966,Fahrenheit 451
305,4,2004-12-04,1995,Ghost in the Shell
305,5,2004-12-19,2003,X2: X-Men United
305,5,2005-05-12,1979,Alien: Collector's Edition
305,4,2004-12-19,2000,Monty Python: The Life of Python
305,3,2004-12-04,1975,Jaws
305,4,2004-12-19,1992,Aladdin: Platinum Edition
305,4,2004-12-19,2003,Elf
305,4,2004-12-04,1984,This Is Spinal Tap
305,4,2004-12-19,1973,Charlotte's Web
305,5,2004-12-18,2002,28 Days Later
305,5,2004-12-04,1983,Monty Python's The Meaning of Life: Special Edition
305,2,2004-12-04,1982,Poltergeist
305,5,2004-12-19,1988,My Neighbor Totoro
305,1,2004-12-19,2002,Signs
305,3,2004-12-19,2002,Road to Perdition
305,5,2004-12-04,1959,North by Northwest
305,4,2004-12-19,1959,Sleeping Beauty: Special Edition
305,3,2004-12-19,2003,The Missing
305,5,2005-01-19,1973,The Sting
305,5,2005-05-04,1984,Nausicaa of the Valley of the Wind
305,5,2004-12-18,1974,The Godfather
305,5,2004-12-18,2001,From Hell
305,3,2005-04-09,2004,Eternal Sunshine of the Spotless Mind
305,5,2004-12-19,2003,Identity
305,4,2004-12-18,1998,Ringu
305,4,2004-12-19,2003,The Matrix: Revolutions
305,5,2004-12-04,2001,Lord of the Rings: The Fellowship of the Ring
305,4,2005-05-12,1998,Dark City
305,4,2004-12-19,2002,Death to Smoochy
305,5,2004-12-18,1999,Ravenous
305,5,2005-04-01,2004,Garden State
305,2,2004-12-19,1999,Sleepy Hollow
305,3,2005-04-09,1999,Now and Then
305,4,2004-12-18,1994,The Professional
305,2,2004-12-04,1999,Being John Malkovich
305,4,2005-01-19,1994,Ed Wood
305,3,2004-12-19,2002,About a Boy
305,5,2004-12-19,1954,Seven Samurai
305,2,2004-12-04,1999,The Sixth Sense
305,5,2004-12-19,1957,The Seventh Seal
305,4,2004-12-18,1981,Time Bandits
305,4,2004-12-04,1981,History of the World: Part 1
305,5,2004-12-19,2004,The Passion of the Christ
305,5,2004-12-04,1997,Princess Mononoke
305,4,2004-12-04,1991,The Silence of the Lambs
305,2,2004-12-04,1994,Clerks
305,5,2005-04-01,2002,Spirited Away
305,1,2004-12-04,1992,Reservoir Dogs
305,4,2004-12-18,2004,Dawn of the Dead
305,5,2005-05-04,1976,The Omen
305,5,2005-04-01,1959,Yasujiro Ozu's Good Morning
305,3,2004-12-19,2002,About Schmidt
305,3,2004-12-19,2003,The Matrix: Reloaded
305,4,2005-01-23,1994,PCU
305,5,2004-12-04,1976,Network
305,5,2005-04-01,1949,The Third Man
305,3,2005-01-23,2003,Bruce Almighty
305,5,2004-12-04,1993,Army of Darkness
305,5,2005-01-19,2002,Millennium Actress
305,1,2004-12-04,1998,Fallen
305,4,2005-04-01,1998,Half Baked
305,5,2004-12-19,1939,The Wizard of Oz: Collector's Edition
305,4,2005-04-01,1997,The Ice Storm
305,5,2004-12-04,1995,Braveheart
305,5,2005-04-01,2004,Napoleon Dynamite
307,2,2004-11-29,2001,We Know Where You Live. Live!
307,4,2004-05-21,2000,Merce Cunningham: A Lifetime of Dance
307,3,2005-03-22,1997,Oliver's Travels
307,4,2004-07-21,2003,Something's Gotta Give
307,5,2004-09-22,1996,The Politician's Wife
307,2,2005-04-12,1997,Happy Together
307,3,2004-06-02,2003,A Mighty Wind
307,3,2005-09-22,2004,What the #$*! Do We Know!?
307,2,2005-09-26,2004,Garden State
307,3,2005-08-03,2004,The Motorcycle Diaries
307,3,2004-04-13,1999,Sunshine
307,4,2005-05-24,2003,Foyle's War: Set 2
307,3,2005-05-27,2004,Ray
307,3,2004-09-02,2003,Beyond Borders
307,4,2004-01-27,2000,Appalachian Journey: Yo-Yo Ma/Edgar Meyer/Mark O'Connor
307,5,2004-04-09,2002,Ararat
307,5,2004-06-14,2000,Coupling: Season 1
307,2,2004-05-17,1994,Royal Deceit
307,5,2004-07-14,2002,24 Hour Party People
307,5,2005-07-08,2003,The Lion in Winter
307,2,2005-01-04,1978,Pennies From Heaven
307,3,2004-02-06,2002,About Schmidt
307,5,2004-01-16,1974,Butley
307,3,2004-06-25,2001,Blow Dry
307,5,2004-01-29,1996,Michael Collins
307,3,2005-03-02,1980,The Last Metro
307,3,2004-06-29,2000,Me Myself I
307,2,2004-09-01,2003,Swimming Pool
307,3,2004-06-15,1999,The Love Letter
307,5,2005-05-27,2001,Sex and the City: Season 4
307,5,2004-01-16,1990,Hamlet
307,5,2004-09-02,2001,In the Mood for Love
307,4,2004-12-06,2001,Etoiles: Dancers of the Paris Opera Ballet
307,5,2004-05-10,1975,Three Days of the Condor
307,5,2005-06-09,1996,French & Saunders: Living in a Material World
307,4,2004-04-01,1999,My Son the Fanatic
308,5,2005-02-23,2004,Man on Fire
308,4,2005-03-27,2004,Super Size Me
308,3,2005-02-07,2004,The Bourne Supremacy
308,3,2005-02-28,2004,Saw
308,3,2005-03-27,2004,Harold and Kumar Go to White Castle
308,4,2005-04-13,2004,The Village
310,4,2005-02-10,1990,Ghost
310,3,2005-04-11,1998,T-Rex: Back to the Cretaceous: IMAX
310,5,2005-02-01,2004,The Bourne Supremacy
310,5,2005-09-10,1966,Godzilla vs. The Sea Monster
310,4,2005-02-10,2001,Don't Say a Word
310,3,2005-01-20,2004,The Village
310,5,2005-10-02,1999,Gamera 3: Revenge of Iris
310,4,2005-08-15,2005,The Pacifier
310,5,2005-09-10,1972,Godzilla vs. Gigan
310,5,2005-09-10,1967,Son of Godzilla
310,5,2005-01-26,2004,Friday Night Lights
310,4,2005-02-10,2002,Men in Black II
310,4,2005-07-25,2001,The Wedding Planner
310,5,2005-09-10,1954,Seven Samurai
310,4,2005-02-10,2003,The Recruit
310,4,2005-02-10,2003,S.W.A.T.
312,5,2005-06-08,1987,Lethal Weapon
312,3,2005-06-08,2003,S.W.A.T.
312,5,2005-06-08,2002,Men in Black II
312,3,2005-06-08,2000,What Women Want
314,5,2004-11-02,1993,Sleepless in Seattle
314,5,2005-10-27,1952,Singin' in the Rain
314,3,2004-11-02,1984,Beverly Hills Cop
314,4,2005-08-16,1998,Patch Adams
314,4,2004-11-02,1984,Footloose: Special Collector's Edition
314,2,2005-12-28,1992,Like Water for Chocolate
314,3,2004-10-02,1993,The Sandlot
314,2,2005-03-09,2004,Eternal Sunshine of the Spotless Mind
314,4,2005-08-16,2000,What Women Want
314,4,2005-10-27,1994,Four Weddings and a Funeral
314,5,2005-10-27,1992,Aladdin: Platinum Edition
314,3,2004-11-13,2001,Lord of the Rings: The Fellowship of the Ring
314,3,2004-11-02,1980,Nine to Five
314,5,2004-11-02,1995,While You Were Sleeping
314,5,2004-10-26,1991,Fried Green Tomatoes
314,5,2005-08-16,1992,Forever Young
314,3,2004-11-02,2003,The Matrix: Reloaded
314,3,2005-02-23,2000,Woman on Top
314,3,2005-08-30,2004,Shrek 2
314,3,2004-11-02,1993,Sister Act 2: Back in the Habit
314,4,2004-09-26,2004,50 First Dates
314,3,2005-08-16,1990,Joe Versus the Volcano
314,4,2004-10-26,2002,Bend It Like Beckham
314,3,2004-11-02,1987,Moonstruck
314,4,2004-12-21,2003,Freaky Friday
314,5,2005-03-07,1973,Charlotte's Web
314,4,2005-08-16,1986,Children of a Lesser God
314,5,2005-02-23,1956,The King and I
314,3,2004-11-02,1995,The American President
314,4,2004-11-02,1982,An Officer and a Gentleman
314,5,2005-10-27,1991,The Commitments
314,4,2005-10-27,1994,The Lion King: Special Edition
330,4,2005-07-05,1959,North by Northwest
330,4,2005-07-05,1951,A Streetcar Named Desire
330,3,2005-08-09,2003,Pirates of the Caribbean: The Curse of the Black Pearl
330,2,2005-10-04,2001,Bridget Jones's Diary
330,4,2005-07-05,1955,To Catch a Thief
330,3,2005-09-30,2004,Dear Frankie
330,4,2005-07-05,1941,The Maltese Falcon
330,4,2005-07-05,1973,The Sting
330,2,2005-07-27,2004,Ray
330,3,2005-07-05,1954,Seven Samurai
330,3,2005-10-04,1998,Elizabeth
330,4,2005-07-05,1954,Dial M for Murder
330,5,2005-07-05,1991,Fried Green Tomatoes
330,4,2005-07-05,1957,Funny Face
330,4,2005-07-08,2004,Finding Neverland
330,4,2005-09-30,2002,Bend It Like Beckham
330,3,2005-07-05,1978,The Deer Hunter
330,3,2005-06-23,2004,Sideways
330,4,2005-07-05,1949,The Third Man
330,4,2005-11-21,2004,The Chorus
330,4,2005-07-05,1953,Gentlemen Prefer Blondes
330,3,2005-07-05,1974,The Godfather
330,4,2005-07-05,1941,How Green Was My Valley
331,4,2003-08-21,1995,Il Postino
331,5,2003-05-30,1968,Rosemary's Baby
331,4,2003-07-07,1991,The Silence of the Lambs
331,3,2003-06-05,1996,The English Patient
331,4,2003-06-16,1995,Braveheart
333,5,2002-08-14,1956,The Killing
333,2,2003-03-19,2002,The Dangerous Lives of Altar Boys
333,5,2003-03-19,1998,Croupier
333,5,2004-10-28,2001,Justice League: Justice on Trial
333,5,2003-12-05,2002,Spirited Away
333,2,2004-11-30,2004,Man on Fire
333,5,2004-06-14,1993,The Blue Kite
333,1,2004-10-28,1988,Beaches
333,5,2004-10-28,2003,Whale Rider
333,4,2004-04-29,1966,The Saint
333,5,2004-10-28,2004,Spartan
333,1,2003-07-26,1984,Doctor Who: Resurrection of the Daleks
333,1,2004-06-14,2001,The Wedding Planner
333,3,2002-08-14,2002,Collateral Damage
333,2,2004-11-18,2004,The Ladykillers
333,3,2004-06-14,2001,The Mists of Avalon
333,3,2004-10-28,1983,National Lampoon's Vacation
333,3,2004-10-28,1990,Die Hard 2: Die Harder
333,5,2004-11-30,1965,The Battle of Algiers
333,4,2003-07-26,1973,Doctor Who: Carnival of Monsters
333,4,2004-04-28,2000,Pride FC: Grand Prix Opening Round
333,5,2004-06-28,1995,Braveheart
333,1,2004-06-14,2003,Dr. Seuss' The Cat in the Hat
333,3,2004-06-28,2002,The Sum of All Fears
333,1,2002-07-18,2000,What Women Want
333,4,2004-07-11,2003,House of Sand and Fog
333,4,2003-12-05,2000,King of the Cage: Knockout Nightmare
333,3,2004-06-14,2003,The Missing
333,4,2004-10-28,1999,American Beauty
333,4,2004-06-28,2003,The Last Samurai
333,3,2002-07-30,2002,Spider-Man: The Ultimate Villain Showdown
333,4,2005-01-25,2004,Harold and Kumar Go to White Castle
333,2,2003-12-05,2001,Don't Say a Word
333,4,2004-06-28,2003,Pirates of the Caribbean: The Curse of the Black Pearl
333,5,2005-01-25,1974,The Godfather
333,3,2002-07-18,1999,The Mummy
333,3,2002-07-18,1990,Ghost
333,1,2004-06-14,1987,Wings of Desire
333,4,2004-06-14,1993,Farewell My Concubine
333,5,2005-01-07,2004,Kill Bill: Vol. 2
333,5,2002-07-18,1991,The Silence of the Lambs
333,5,2002-12-04,2001,Lord of the Rings: The Fellowship of the Ring
333,1,2004-06-28,2003,American Wedding
333,2,2004-10-28,2004,50 First Dates
333,4,2004-12-08,1994,The Lion King: Special Edition
333,3,2004-06-14,1994,White
333,4,2004-10-28,2003,Elephant
333,5,2003-12-05,1973,Upstairs
352,3,2005-04-25,2004,Saw
352,1,2005-04-17,2004,Eternal Sunshine of the Spotless Mind
352,1,2005-05-26,2004,Friday Night Lights
352,4,2005-04-25,1997,Princess Mononoke
352,5,2005-05-08,2003,Finding Nemo (Widescreen)
352,5,2005-03-15,2004,The Bourne Supremacy
352,3,2005-03-18,2003,The Italian Job
352,3,2005-05-05,2001,Lord of the Rings: The Fellowship of the Ring
352,3,2005-05-08,2003,The Matrix: Reloaded
352,5,2005-03-18,2004,Taking Lives
352,3,2005-04-25,2004,A Cinderella Story
352,5,2005-03-15,1995,Braveheart
352,5,2005-05-03,2000,Ah! My Goddess: The Movie
352,4,2005-07-06,2003,Pirates of the Caribbean: The Curse of the Black Pearl
352,5,2005-04-12,2003,X2: X-Men United
352,3,2005-05-08,2003,The Matrix: Revolutions
358,4,2005-11-11,1999,American Beauty
358,4,2005-11-11,1994,Speed
358,4,2005-11-11,2003,Bad Boys II
358,5,2005-11-11,1990,Three Men and a Little Lady
358,4,2005-11-11,2003,The Last Samurai
358,3,2005-11-11,1974,The Godfather
358,3,2005-11-11,2004,Along Came Polly
358,4,2005-11-11,2003,Secondhand Lions
358,3,2005-11-11,2003,S.W.A.T.
358,2,2005-11-11,2005,The Pacifier
358,3,2005-11-11,2004,50 First Dates
358,4,2005-11-11,2003,The Matrix: Reloaded
358,4,2005-11-11,2001,Rush Hour 2
358,4,2005-11-11,2000,What Women Want
358,5,2005-11-11,1991,Robin Hood: Prince of Thieves
358,2,2005-11-11,2002,Ghost Ship
358,5,2005-11-11,1991,The Silence of the Lambs
358,4,2005-11-11,1992,Under Siege
358,3,2005-11-11,2003,Bruce Almighty
358,4,2005-11-11,1994,Beverly Hills Cop III
358,4,2005-11-11,1995,Bad Boys
358,3,2005-11-11,1990,Die Hard 2: Die Harder
358,4,2005-11-11,1980,Nine to Five
358,4,2005-11-11,1982,An Officer and a Gentleman
358,4,2005-11-11,1998,Patch Adams
358,3,2005-11-11,1983,National Lampoon's Vacation
358,4,2005-11-11,2004,Blade: Trinity
358,4,2005-11-11,1992,Lethal Weapon 3
358,2,2005-11-11,1993,Sister Act 2: Back in the Habit
358,4,2005-12-01,2004,Eternal Sunshine of the Spotless Mind
358,4,2005-11-11,2002,Men in Black II
358,4,2005-11-11,2001,Don't Say a Word
358,2,2005-11-11,2002,Collateral Damage
358,4,2005-11-11,1997,Liar Liar
358,4,2005-11-11,1992,Forever Young
358,2,2005-11-11,1981,Porky's
358,4,2005-11-11,1995,The American President
358,3,2005-11-11,2001,The Wedding Planner
358,2,2005-11-11,2001,Dr. Dolittle 2
358,3,2005-11-11,2003,The Italian Job
363,4,2002-05-13,1999,The Talented Mr. Ripley
363,5,2005-09-16,1955,Night and Fog
363,5,2002-09-19,1999,Being John Malkovich
363,5,2005-09-16,1969,Midnight Cowboy
363,5,2004-04-28,1995,Pride and Prejudice
363,5,2005-09-16,1965,Doctor Zhivago
363,5,2005-09-16,2004,The Chorus
363,5,2005-09-16,2003,The Wire: Season 1
363,3,2002-09-19,2000,Shanghai Noon
363,2,2002-09-19,1980,Used Cars
363,2,2002-05-13,2000,Reindeer Games
363,5,2005-09-16,2000,Law & Order: Special Victims Unit: The Second Year
363,4,2002-05-13,1971,Summer of '42
363,5,2005-09-16,1946,Beauty and the Beast
368,3,2004-11-27,2004,The Passion of the Christ
368,3,2005-04-26,2003,The Italian Job
368,5,2005-04-26,2003,Secondhand Lions
368,5,2005-04-26,2004,The Bourne Supremacy
368,4,2004-11-27,2003,The Last Samurai
368,4,2004-11-27,1997,Princess Mononoke
368,4,2005-04-06,2000,Inu-Yasha
368,2,2005-04-26,2003,House of Sand and Fog
368,3,2004-11-27,2003,Identity
368,2,2004-11-27,1995,Ghost in the Shell
368,4,2005-10-27,2004,Blade: Trinity
368,2,2005-01-25,2003,A Man Apart
368,4,2005-10-05,2004,In Good Company
368,3,2005-10-18,2005,Hostage
368,4,2005-06-24,2004,Saw
369,4,2005-05-23,1998,Patch Adams
369,4,2005-03-21,2004,The Passion of the Christ
369,5,2005-01-25,2003,The O.C.: Season 1
369,4,2005-01-25,2003,Bad Boys II
369,5,2005-05-23,2004,Sideways
369,5,2005-05-23,2004,Ray
369,4,2005-05-23,2004,Napoleon Dynamite
369,5,2005-03-26,2003,Finding Nemo (Widescreen)
369,3,2005-05-23,2001,The Brothers
369,3,2005-04-17,2002,About Schmidt
369,4,2005-05-23,1997,Chasing Amy
369,4,2005-03-21,2003,The Italian Job
369,2,2005-03-21,2004,The Alamo
369,3,2005-04-16,2002,Igby Goes Down
369,4,2005-01-25,1988,Mississippi Burning
369,2,2005-01-25,2003,S.W.A.T.
369,5,2005-03-21,2003,Pirates of the Caribbean: The Curse of the Black Pearl
379,4,2005-09-26,2000,What Women Want
379,3,2005-09-26,1995,Braveheart
379,2,2005-09-26,2001,Don't Say a Word
379,4,2005-09-26,2004,Meet the Browns
383,3,2004-12-14,2004,Confessions of a Teenage Drama Queen
383,2,2004-12-14,1993,Double
383,5,2004-12-08,1998,Patch Adams
383,3,2004-12-12,2001,Dr. Dolittle 2
383,4,2004-12-12,1994,Beverly Hills Cop III
383,3,2004-12-14,1943,Lassie Come Home
383,3,2004-11-27,1999,The Mummy
383,4,2004-12-08,1993,Sister Act 2: Back in the Habit
383,4,2004-11-27,1984,Beverly Hills Cop
383,2,2004-12-14,1998,Madeline
383,2,2004-12-14,2000,Dinosaur
383,4,2004-12-08,1991,Naked Gun 2 1/2: The Smell of Fear
383,4,2004-12-08,2000,The Perfect Storm
383,3,2004-11-27,2003,Brother Bear (Theatrical Widescreen Version)
383,3,2004-12-14,1995,Bad Boys
383,4,2004-12-14,1997,Liar Liar
383,3,2004-12-12,1975,Jaws
383,2,2004-12-14,2000,You're Invited to Mary-Kate and Ashley's School Dance Party
383,4,2004-11-27,1991,Hook
383,4,2004-12-12,1995,Ace Ventura: When Nature Calls
383,4,2004-12-08,1991,The Simpsons: Season 3
383,3,2004-11-27,2002,Lilo and Stitch
383,4,2004-12-08,2003,Bad Boys II
383,2,2004-12-14,1997,Hercules
383,3,2004-12-08,2002,I Spy
383,3,2004-11-27,1993,The Sandlot
383,2,2004-12-14,1998,The Parent Trap
383,4,2004-12-08,1983,National Lampoon's Vacation
383,3,2004-12-08,1959,North by Northwest
383,3,2004-12-08,1981,History of the World: Part 1
383,5,2004-12-18,2004,Napoleon Dynamite
383,4,2004-12-08,2001,Bridget Jones's Diary
383,2,2004-12-14,2004,The Looney Tunes Golden Collection: Vol. 2
383,4,2004-11-27,2003,Pirates of the Caribbean: The Curse of the Black Pearl
383,2,2004-12-08,1982,An Officer and a Gentleman
383,4,2004-12-08,1995,Friends: Season 2
383,5,2004-12-16,2004,The Bourne Supremacy
383,3,2004-12-14,2001,Holiday in the Sun
383,3,2004-11-27,2002,Stuart Little 2
383,2,2004-12-14,1992,Lethal Weapon 3
383,3,2004-11-27,1993,Free Willy
383,4,2004-12-08,2001,Rush Hour 2
383,5,2004-11-27,2004,Man on Fire
383,4,2004-11-27,2003,The Italian Job
383,4,2004-11-27,2003,2 Fast 2 Furious
383,4,2004-12-08,2000,Monty Python: The Life of Python
383,2,2004-11-27,2001,Spy Kids
383,3,2004-12-14,2001,Recess: School's Out
383,4,2004-11-27,2003,Bruce Almighty
383,4,2004-12-08,1994,The Best of Friends: Season 2
383,3,2004-12-08,2001,A Beautiful Mind
383,4,2004-12-08,1978,Superman: The Movie
383,4,2004-12-14,1927,The Little Rascals
383,2,2004-12-14,1996,You're Invited to Mary-Kate and Ashley's Vacation Parties
383,5,2004-12-22,2004,Saturday Night Live: The Best of Will Ferrell 2
383,3,2004-12-08,1989,Look Who's Talking
383,4,2004-12-08,1973,The Sting
383,4,2004-12-08,1976,The Omen
383,2,2004-12-08,1991,The Silence of the Lambs
383,2,2004-12-08,1995,First Knight
383,2,2004-11-27,2002,Spy Kids 2: The Island of Lost Dreams
383,3,2004-12-14,2000,The Family Man
383,4,2004-12-22,2004,The Alamo
383,4,2004-12-14,2004,Mean Girls
383,3,2004-12-08,1998,U.S. Marshals
383,3,2004-12-12,2001,Jurassic Park III
383,3,2004-12-08,1999,Dogma
383,4,2004-12-08,1994,The Best of Friends: Season 1
383,5,2004-12-14,1990,The Simpsons: Treehouse of Horror
383,4,2004-11-27,2003,Finding Nemo (Widescreen)
383,4,2004-12-08,2001,Scary Movie 2
383,4,2004-12-08,2002,Collateral Damage
383,2,2004-12-08,1995,While You Were Sleeping
383,3,2004-12-08,2004,Eternal Sunshine of the Spotless Mind
383,4,2004-12-08,2001,Not Another Teen Movie
383,4,2004-12-14,2004,Super Size Me
383,5,2004-12-12,1992,Wayne's World
383,4,2004-12-08,2002,Men in Black II
383,4,2004-11-27,2004,Kill Bill: Vol. 2
383,4,2004-12-14,2000,Little Rascals #1-2
383,4,2004-12-08,1989,Major League
383,4,2004-12-08,2000,Little Nicky
383,4,2004-12-08,1964,Goldfinger
383,4,2004-11-27,2004,50 First Dates
383,3,2004-12-14,1982,Annie: Special Anniversary Edition
383,5,2004-12-14,1939,The Wizard of Oz: Collector's Edition
383,4,2004-12-08,1983,Strange Brew
383,4,2004-12-12,1974,The Longest Yard
383,4,2004-12-08,2003,The Matrix: Reloaded
383,3,2004-12-14,2003,The Recruit
383,3,2004-12-08,1988,Who Framed Roger Rabbit?: Special Edition
383,4,2004-12-08,2000,Shanghai Noon
383,3,2004-12-14,2000,Fantasia 2000
383,3,2004-12-08,1992,Encino Man
383,3,2004-12-08,2002,National Lampoon's Van Wilder
383,4,2004-12-08,1994,Speed
383,3,2004-12-08,2000,What Women Want
383,3,2004-12-12,1999,Futurama: Vol. 1
383,5,2004-12-22,2000,Saturday Night Live: The Best of Eddie Murphy
383,3,2004-11-28,1999,The Sixth Sense
383,4,2005-01-08,2003,Elf
383,3,2004-12-08,2002,Bend It Like Beckham
383,3,2004-12-08,2003,Freaky Friday
383,3,2004-12-08,1991,The Addams Family
383,3,2004-12-14,2000,The Emperor's New Groove
383,4,2004-12-14,2004,Shrek 2
383,5,2004-11-28,1995,Braveheart
383,1,2004-12-14,1999,Muppets From Space
383,4,2004-12-12,2002,Road to Perdition
383,1,2004-12-14,1958,Tom Thumb
383,4,2004-12-12,2003,The Last Samurai
383,4,2004-11-27,2001,Lord of the Rings: The Fellowship of the Ring
383,3,2004-12-08,1993,Sleepless in Seattle
383,4,2004-12-16,2003,Chappelle's Show: Season 1
383,3,2004-12-08,2001,The Wedding Planner
383,3,2004-12-14,2004,A Cinderella Story
383,3,2004-12-12,2003,X2: X-Men United
383,2,2004-12-14,2004,How the West Was Fun
383,4,2004-12-12,1989,The Simpsons: Season 1
383,4,2004-12-12,1996,Carpool
384,4,2005-03-16,2003,The Last Samurai
384,2,2005-03-16,2003,The Missing
384,3,2005-03-20,2004,Garden State
384,4,2005-03-16,2001,Serendipity
384,4,2005-03-16,2003,Something's Gotta Give
384,3,2005-03-16,1999,Center Stage
384,2,2005-03-16,2002,Men in Black II
384,3,2005-03-16,2002,Ghost Ship
384,3,2005-03-16,2003,The Matrix: Revolutions
384,2,2005-03-16,2004,The Village
384,3,2005-03-16,2004,50 First Dates
384,4,2005-03-16,2004,Taking Lives
384,3,2005-03-16,2003,S.W.A.T.
384,3,2005-03-21,1994,My Girl 2
384,4,2005-03-19,2000,What Women Want
384,3,2005-03-16,2003,Love Actually
384,3,2005-03-16,2003,The Italian Job
384,3,2005-03-20,1994,The Professional
384,3,2005-03-16,2001,The Wedding Planner
384,4,2005-03-16,1999,The Sixth Sense
